date,category,expected_volume,actual_volume,is_weekend,is_holiday,month_sin,month_cos,day_sin,day_cos
2024-11-15,Migration,28644,40124,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-15,Sicherheit,25203,25139,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-15,Umwelt,53113,56057,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-15,Verkehr,50575,55537,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-15,Wirtschaft,27964,28528,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-16,Bildung,19216,18904,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Digitalisierung,22186,19976,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Gesundheit,50041,44328,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Migration,19761,45350,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Sicherheit,13907,15026,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Umwelt,36763,40439,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Verkehr,36704,32465,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-16,Wirtschaft,23739,21819,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-17,Bildung,18953,20065,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Digitalisierung,23261,24300,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Gesundheit,48926,47805,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Migration,19197,15287,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Sicherheit,13650,13598,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Umwelt,44040,47024,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Verkehr,37461,40819,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-17,Wirtschaft,21779,25668,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-18,Bildung,31435,35146,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Digitalisierung,35969,38259,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Gesundheit,68660,77958,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Migration,26891,29898,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Sicherheit,21399,20481,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Umwelt,49780,59568,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Verkehr,54197,51468,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-18,Wirtschaft,27957,26010,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-19,Bildung,27322,28716,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Digitalisierung,35922,29032,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Gesundheit,79695,67995,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Migration,33403,31386,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Sicherheit,25438,22297,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Umwelt,53255,59674,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Verkehr,55991,89506,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-19,Wirtschaft,35603,31711,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-20,Bildung,32320,28939,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Digitalisierung,34327,28999,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Gesundheit,73162,70652,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Migration,26252,11536,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Sicherheit,16263,12994,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Umwelt,50647,60037,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Verkehr,52560,58737,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-20,Wirtschaft,32491,32808,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-21,Bildung,29349,26802,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Digitalisierung,33220,43891,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Gesundheit,64376,44543,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Migration,25455,25677,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Sicherheit,20981,22602,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Umwelt,49625,57634,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Verkehr,58009,56130,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-21,Wirtschaft,30720,35704,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-22,Bildung,30844,33380,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Digitalisierung,36216,47219,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Gesundheit,76840,90185,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Migration,29985,22105,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Sicherheit,21306,20376,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Umwelt,62117,55726,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Verkehr,57023,53612,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-22,Wirtschaft,32235,39651,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-23,Bildung,24265,25401,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Digitalisierung,22306,23483,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Gesundheit,43032,37906,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Migration,19198,22583,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Sicherheit,16167,21650,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Umwelt,35441,42135,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Verkehr,38692,35491,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-23,Wirtschaft,25983,26490,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-24,Bildung,24433,22472,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Digitalisierung,25645,24039,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Gesundheit,48665,47271,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Migration,20035,21097,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Sicherheit,13591,8932,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Umwelt,39125,36429,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Verkehr,31458,32421,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-24,Wirtschaft,22350,28717,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-11-25,Bildung,34573,30880,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Digitalisierung,33990,45882,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Gesundheit,73573,60834,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Migration,31333,27068,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Sicherheit,19994,27197,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Umwelt,54944,57825,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Verkehr,47905,55693,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-25,Wirtschaft,31078,32800,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-11-26,Bildung,33755,42808,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Digitalisierung,36794,42266,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Gesundheit,58139,63095,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Migration,27840,19379,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Sicherheit,19464,25282,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Umwelt,60747,46168,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Verkehr,51048,63623,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-26,Wirtschaft,33088,32434,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-11-27,Bildung,32227,40763,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Digitalisierung,37029,33833,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Gesundheit,65861,51487,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Migration,30551,25303,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Sicherheit,22064,15695,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Umwelt,53263,64970,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Verkehr,49244,59583,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-27,Wirtschaft,32856,34855,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
2024-11-28,Bildung,32693,36933,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Digitalisierung,34503,37056,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Gesundheit,76861,81068,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Migration,28079,21153,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Sicherheit,20144,20829,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Umwelt,52502,55629,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Verkehr,50268,40874,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-28,Wirtschaft,31904,25929,False,False,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
2024-11-29,Bildung,33002,31876,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Digitalisierung,31597,29176,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Gesundheit,72718,72993,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Migration,32334,40177,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Sicherheit,23177,26251,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Umwelt,58530,39530,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Verkehr,56718,49086,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-29,Wirtschaft,34073,34648,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-11-30,Bildung,18677,15237,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Digitalisierung,25094,22363,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Gesundheit,46119,55120,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Migration,21997,31356,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Sicherheit,11954,14360,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Umwelt,35717,39382,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Verkehr,36016,35757,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-11-30,Wirtschaft,25397,27413,True,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-12-01,Bildung,19877,18569,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Digitalisierung,26572,25958,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Gesundheit,53255,68407,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Migration,21437,27695,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Sicherheit,12024,11466,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Umwelt,36782,37187,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Verkehr,37357,34776,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-01,Wirtschaft,20283,20752,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-02,Bildung,26321,28537,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Digitalisierung,34604,30234,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Gesundheit,79831,97386,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Migration,29772,23180,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Sicherheit,16609,15898,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Umwelt,50038,46218,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Verkehr,50195,53898,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-02,Wirtschaft,30138,33026,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-03,Bildung,33553,35067,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Digitalisierung,31614,26539,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Gesundheit,70090,77078,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Migration,27560,23758,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Sicherheit,15102,13223,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Umwelt,50082,66194,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Verkehr,56652,44072,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-03,Wirtschaft,40669,43988,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-04,Bildung,32815,36527,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Digitalisierung,35115,35843,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Gesundheit,61636,49475,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Migration,26870,23480,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Sicherheit,21871,22515,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Umwelt,55989,45322,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Verkehr,51359,44760,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-04,Wirtschaft,32871,45033,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-05,Bildung,28191,19232,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Digitalisierung,32845,40567,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Gesundheit,72199,52424,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Migration,30893,12407,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Sicherheit,16685,19712,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Umwelt,53304,66600,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Verkehr,53355,46658,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-05,Wirtschaft,33487,29662,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-06,Bildung,31331,29982,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Digitalisierung,37343,45427,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Gesundheit,88728,106856,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Migration,28566,26814,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Sicherheit,16790,16200,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Umwelt,55861,65365,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Verkehr,54154,52099,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-06,Wirtschaft,34821,29646,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-07,Bildung,23161,20414,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Digitalisierung,25478,23023,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Gesundheit,50136,64766,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Migration,19056,12069,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Sicherheit,16019,17667,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Umwelt,36338,30635,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Verkehr,37532,35302,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-07,Wirtschaft,24081,26143,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-08,Bildung,22534,24508,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Digitalisierung,26006,20558,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Gesundheit,55258,64667,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Migration,22409,47138,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Sicherheit,15498,15745,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Umwelt,38706,38881,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Verkehr,32777,37580,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-08,Wirtschaft,20961,18556,True,False,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2024-12-09,Bildung,28737,27529,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Digitalisierung,38399,35704,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Gesundheit,75875,59132,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Migration,29759,38326,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Sicherheit,18606,19811,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Umwelt,55767,46623,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Verkehr,49512,44876,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-09,Wirtschaft,34729,26954,False,False,-2.4492935982947064e-16,1.0,0.0,1.0
2024-12-10,Bildung,37977,31874,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Digitalisierung,36493,39483,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Gesundheit,62962,50556,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Migration,29963,26416,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Sicherheit,21642,23750,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Umwelt,48403,57309,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Verkehr,42824,38050,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-10,Wirtschaft,34073,38372,False,False,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2024-12-11,Bildung,31732,29805,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Digitalisierung,37740,44364,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Gesundheit,70606,62562,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Migration,32857,33669,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Sicherheit,20177,20446,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Umwelt,50523,61387,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Verkehr,58837,48727,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-11,Wirtschaft,28127,26356,False,False,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
2024-12-12,Bildung,31305,25105,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Digitalisierung,35844,25632,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Gesundheit,83782,99961,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Migration,33116,20836,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Sicherheit,17723,11854,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Umwelt,53213,50862,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Verkehr,54122,33629,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-12,Wirtschaft,37121,35854,False,False,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
2024-12-13,Bildung,23730,29433,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Digitalisierung,34501,43361,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Gesundheit,69601,83559,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Migration,32367,45003,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Sicherheit,24159,24680,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Umwelt,59076,51753,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Verkehr,51796,51294,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-13,Wirtschaft,37611,35015,False,False,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2024-12-14,Bildung,22228,25473,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Digitalisierung,25850,25338,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Gesundheit,52719,50643,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Migration,20137,116417,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Sicherheit,12814,11336,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Umwelt,37867,39594,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Verkehr,35655,39435,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2024-12-14,Wirtschaft,25705,26327,True,False,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
