date,state,expected_volume,actual_volume,is_weekend,is_holiday
2024-11-26,Brandenburg,16653,16485,False,False
2024-11-26,Bremen,14137,13274,False,False
2024-11-26,Hamburg,25672,23866,False,False
2024-11-26,Hessen,22605,27302,False,False
2024-11-26,Mecklenburg-Vorpommern,12510,12965,False,False
2024-11-26,Niedersachsen,20539,19400,False,False
2024-11-26,Nordrhein-Westfalen,29414,26131,False,False
2024-11-26,Rheinland-Pfalz,18136,25180,False,False
2024-11-26,Saarland,12007,10540,False,False
2024-11-26,Sachsen,18054,17878,False,False
2024-11-26,Sachsen-Anhalt,14351,13724,False,False
2024-11-26,Schleswig-Holstein,16487,10121,False,False
2024-11-26,Thüringen,14243,15746,False,False
2024-11-27,Baden-Württemberg,25698,27314,False,False
2024-11-27,Bayern,27480,31593,False,False
2024-11-27,Berlin,33497,46757,False,False
2024-11-27,Brandenburg,16726,16731,False,False
2024-11-27,Bremen,14251,13616,False,False
2024-11-27,Hamburg,25875,26621,False,False
2024-11-27,Hessen,22766,24609,False,False
2024-11-27,Mecklenburg-Vorpommern,12653,13142,False,False
2024-11-27,Niedersachsen,20638,19282,False,False
2024-11-27,Nordrhein-Westfalen,29642,35863,False,False
2024-11-27,Rheinland-Pfalz,18253,17551,False,False
2024-11-27,Saarland,12095,12680,False,False
2024-11-27,Sachsen,18172,19364,False,False
2024-11-27,Sachsen-Anhalt,14480,12817,False,False
2024-11-27,Schleswig-Holstein,16540,15590,False,False
2024-11-27,Thüringen,14329,13149,False,False
2024-11-28,Baden-Württemberg,25938,31411,False,False
2024-11-28,Bayern,27795,26094,False,False
2024-11-28,Berlin,33751,34481,False,False
2024-11-28,Brandenburg,16937,15054,False,False
2024-11-28,Bremen,14426,14023,False,False
2024-11-28,Hamburg,26131,20893,False,False
2024-11-28,Hessen,23047,26198,False,False
2024-11-28,Mecklenburg-Vorpommern,12903,13572,False,False
2024-11-28,Niedersachsen,20892,21866,False,False
2024-11-28,Nordrhein-Westfalen,29978,27710,False,False
2024-11-28,Rheinland-Pfalz,18500,16080,False,False
2024-11-28,Saarland,12250,10332,False,False
2024-11-28,Sachsen,18427,16701,False,False
2024-11-28,Sachsen-Anhalt,14719,16388,False,False
2024-11-28,Schleswig-Holstein,16738,28269,False,False
2024-11-28,Thüringen,14522,13155,False,False
2024-11-29,Baden-Württemberg,27079,29322,False,False
2024-11-29,Bayern,29119,34284,False,False
2024-11-29,Berlin,35353,40147,False,False
2024-11-29,Brandenburg,17746,17031,False,False
2024-11-29,Bremen,15081,17292,False,False
2024-11-29,Hamburg,27420,36088,False,False
2024-11-29,Hessen,24108,30075,False,False
2024-11-29,Mecklenburg-Vorpommern,13444,15335,False,False
2024-11-29,Niedersachsen,21879,23021,False,False
2024-11-29,Nordrhein-Westfalen,31436,35900,False,False
2024-11-29,Rheinland-Pfalz,19348,18674,False,False
2024-11-29,Saarland,12810,12853,False,False
2024-11-29,Sachsen,19259,18545,False,False
2024-11-29,Sachsen-Anhalt,15363,12270,False,False
2024-11-29,Schleswig-Holstein,17519,20009,False,False
2024-11-29,Thüringen,15185,17999,False,False
2024-11-30,Baden-Württemberg,17597,17376,True,False
2024-11-30,Bayern,18803,22028,True,False
2024-11-30,Berlin,22966,26113,True,False
2024-11-30,Brandenburg,11423,10133,True,False
2024-11-30,Bremen,9736,12918,True,False
2024-11-30,Hamburg,17775,21774,True,False
2024-11-30,Hessen,15584,17069,True,False
2024-11-30,Mecklenburg-Vorpommern,8650,8207,True,False
2024-11-30,Niedersachsen,14091,13898,True,False
2024-11-30,Nordrhein-Westfalen,20314,21277,True,False
2024-11-30,Rheinland-Pfalz,12477,9641,True,False
2024-11-30,Saarland,8260,7497,True,False
2024-11-30,Sachsen,12370,15516,True,False
2024-11-30,Sachsen-Anhalt,9886,9708,True,False
2024-11-30,Schleswig-Holstein,11273,10799,True,False
2024-11-30,Thüringen,9766,11875,True,False
2024-12-01,Baden-Württemberg,18036,20149,True,False
2024-12-01,Bayern,19325,19021,True,False
2024-12-01,Berlin,23689,22934,True,False
2024-12-01,Brandenburg,11788,12944,True,False
2024-12-01,Bremen,10025,8352,True,False
2024-12-01,Hamburg,18195,16010,True,False
2024-12-01,Hessen,16016,17960,True,False
2024-12-01,Mecklenburg-Vorpommern,8966,7312,True,False
2024-12-01,Niedersachsen,14538,14598,True,False
2024-12-01,Nordrhein-Westfalen,20903,17481,True,False
2024-12-01,Rheinland-Pfalz,12871,10630,True,False
2024-12-01,Saarland,8501,8006,True,False
2024-12-01,Sachsen,12774,15053,True,False
2024-12-01,Sachsen-Anhalt,10239,11455,True,False
2024-12-01,Schleswig-Holstein,11630,12615,True,False
2024-12-01,Thüringen,10091,8961,True,False
2024-12-02,Baden-Württemberg,25167,23615,False,False
2024-12-02,Bayern,26952,25436,False,False
2024-12-02,Berlin,32908,27078,False,False
2024-12-02,Brandenburg,16443,21824,False,False
2024-12-02,Bremen,14001,14513,False,False
2024-12-02,Hamburg,25409,29247,False,False
2024-12-02,Hessen,22357,37791,False,False
2024-12-02,Mecklenburg-Vorpommern,12569,15559,False,False
2024-12-02,Niedersachsen,20281,17493,False,False
2024-12-02,Nordrhein-Westfalen,29142,26889,False,False
2024-12-02,Rheinland-Pfalz,17960,17618,False,False
2024-12-02,Saarland,11889,15616,False,False
2024-12-02,Sachsen,17823,17953,False,False
2024-12-02,Sachsen-Anhalt,14309,33989,False,False
2024-12-02,Schleswig-Holstein,16233,11925,False,False
2024-12-02,Thüringen,14065,16395,False,False
2024-12-03,Baden-Württemberg,25859,23662,False,False
2024-12-03,Bayern,27753,32886,False,False
2024-12-03,Berlin,33557,38131,False,False
2024-12-03,Brandenburg,16836,16858,False,False
2024-12-03,Bremen,14334,14281,False,False
2024-12-03,Hamburg,26195,28346,False,False
2024-12-03,Hessen,23001,27506,False,False
2024-12-03,Mecklenburg-Vorpommern,12772,13916,False,False
2024-12-03,Niedersachsen,20741,16559,False,False
2024-12-03,Nordrhein-Westfalen,29889,86270,False,False
2024-12-03,Rheinland-Pfalz,18376,21466,False,False
2024-12-03,Saarland,12179,11713,False,False
2024-12-03,Sachsen,18250,17438,False,False
2024-12-03,Sachsen-Anhalt,14588,17462,False,False
2024-12-03,Schleswig-Holstein,16564,17043,False,False
2024-12-03,Thüringen,14428,12384,False,False
2024-12-04,Baden-Württemberg,25329,68693,False,False
2024-12-04,Bayern,27126,25480,False,False
2024-12-04,Berlin,32927,28448,False,False
2024-12-04,Brandenburg,16513,16804,False,False
2024-12-04,Bremen,14037,33802,False,False
2024-12-04,Hamburg,25485,23851,False,False
2024-12-04,Hessen,22459,23354,False,False
2024-12-04,Mecklenburg-Vorpommern,12450,11061,False,False
2024-12-04,Niedersachsen,20377,20156,False,False
2024-12-04,Nordrhein-Westfalen,29202,29568,False,False
2024-12-04,Rheinland-Pfalz,18010,18112,False,False
2024-12-04,Saarland,11918,8441,False,False
2024-12-04,Sachsen,17963,14890,False,False
2024-12-04,Sachsen-Anhalt,14267,15780,False,False
2024-12-04,Schleswig-Holstein,16325,15188,False,False
2024-12-04,Thüringen,14138,19606,False,False
2024-12-05,Baden-Württemberg,25452,26472,False,False
2024-12-05,Bayern,27287,29555,False,False
2024-12-05,Berlin,33267,32122,False,False
2024-12-05,Brandenburg,16632,16075,False,False
2024-12-05,Bremen,14153,13703,False,False
2024-12-05,Hamburg,25744,28978,False,False
2024-12-05,Hessen,22623,20436,False,False
2024-12-05,Mecklenburg-Vorpommern,12624,15423,False,False
2024-12-05,Niedersachsen,20497,19203,False,False
2024-12-05,Nordrhein-Westfalen,29498,30251,False,False
2024-12-05,Rheinland-Pfalz,18136,20236,False,False
2024-12-05,Saarland,12004,12811,False,False
2024-12-05,Sachsen,17990,21186,False,False
2024-12-05,Sachsen-Anhalt,14420,14758,False,False
2024-12-05,Schleswig-Holstein,16411,17311,False,False
2024-12-05,Thüringen,14221,16295,False,False
2024-12-06,Baden-Württemberg,27597,22421,False,False
2024-12-06,Bayern,29524,38613,False,False
2024-12-06,Berlin,35859,34134,False,False
2024-12-06,Brandenburg,18005,16755,False,False
2024-12-06,Bremen,15330,14659,False,False
2024-12-06,Hamburg,27789,29851,False,False
2024-12-06,Hessen,24507,21686,False,False
2024-12-06,Mecklenburg-Vorpommern,13776,16133,False,False
2024-12-06,Niedersachsen,22207,20954,False,False
2024-12-06,Nordrhein-Westfalen,31851,30022,False,False
2024-12-06,Rheinland-Pfalz,19671,20985,False,False
2024-12-06,Saarland,13029,14274,False,False
2024-12-06,Sachsen,19551,16622,False,False
2024-12-06,Sachsen-Anhalt,15682,15361,False,False
2024-12-06,Schleswig-Holstein,17790,15999,False,False
2024-12-06,Thüringen,15426,16715,False,False
2024-12-07,Baden-Württemberg,18415,14481,True,False
2024-12-07,Bayern,19754,21076,True,False
2024-12-07,Berlin,23959,15593,True,False
2024-12-07,Brandenburg,11999,10998,True,False
2024-12-07,Bremen,10215,10762,True,False
2024-12-07,Hamburg,18554,15662,True,False
2024-12-07,Hessen,16357,18958,True,False
2024-12-07,Mecklenburg-Vorpommern,9104,7857,True,False
2024-12-07,Niedersachsen,14802,16504,True,False
2024-12-07,Nordrhein-Westfalen,21264,21493,True,False
2024-12-07,Rheinland-Pfalz,13103,11939,True,False
2024-12-07,Saarland,8674,7636,True,False
2024-12-07,Sachsen,13076,13825,True,False
2024-12-07,Sachsen-Anhalt,10405,9413,True,False
2024-12-07,Schleswig-Holstein,11836,12647,True,False
2024-12-07,Thüringen,10284,8792,True,False
2024-12-08,Baden-Württemberg,18598,16460,True,False
2024-12-08,Bayern,19869,16849,True,False
2024-12-08,Berlin,24258,26303,True,False
2024-12-08,Brandenburg,12111,10133,True,False
2024-12-08,Bremen,10342,10300,True,False
2024-12-08,Hamburg,18693,20093,True,False
2024-12-08,Hessen,16479,14998,True,False
2024-12-08,Mecklenburg-Vorpommern,9233,9434,True,False
2024-12-08,Niedersachsen,14971,17734,True,False
2024-12-08,Nordrhein-Westfalen,21475,24122,True,False
2024-12-08,Rheinland-Pfalz,13245,15654,True,False
2024-12-08,Saarland,8773,9087,True,False
2024-12-08,Sachsen,13175,11174,True,False
2024-12-08,Sachsen-Anhalt,10538,12226,True,False
2024-12-08,Schleswig-Holstein,12005,11254,True,False
2024-12-08,Thüringen,10384,10113,True,False
2024-12-09,Baden-Württemberg,26388,26883,False,False
2024-12-09,Bayern,28154,38849,False,False
2024-12-09,Berlin,34291,27729,False,False
2024-12-09,Brandenburg,17142,20082,False,False
2024-12-09,Bremen,14629,15339,False,False
2024-12-09,Hamburg,26521,24719,False,False
2024-12-09,Hessen,23356,22933,False,False
2024-12-09,Mecklenburg-Vorpommern,13052,13030,False,False
2024-12-09,Niedersachsen,21163,20227,False,False
2024-12-09,Nordrhein-Westfalen,30374,24220,False,False
2024-12-09,Rheinland-Pfalz,18734,17346,False,False
2024-12-09,Saarland,12416,13407,False,False
2024-12-09,Sachsen,18618,22902,False,False
2024-12-09,Sachsen-Anhalt,14895,15262,False,False
2024-12-09,Schleswig-Holstein,16965,15746,False,False
2024-12-09,Thüringen,14686,14124,False,False
2024-12-10,Baden-Württemberg,25057,32972,False,False
2024-12-10,Bayern,26726,27390,False,False
2024-12-10,Berlin,32527,39186,False,False
2024-12-10,Brandenburg,16229,14662,False,False
2024-12-10,Bremen,13894,16109,False,False
2024-12-10,Hamburg,25175,28650,False,False
2024-12-10,Hessen,22183,22870,False,False
2024-12-10,Mecklenburg-Vorpommern,12303,11403,False,False
2024-12-10,Niedersachsen,20057,24491,False,False
2024-12-10,Nordrhein-Westfalen,28819,27839,False,False
2024-12-10,Rheinland-Pfalz,17764,19594,False,False
2024-12-10,Saarland,11789,12669,False,False
2024-12-10,Sachsen,17688,15867,False,False
2024-12-10,Sachsen-Anhalt,14083,11592,False,False
2024-12-10,Schleswig-Holstein,16074,15493,False,False
2024-12-10,Thüringen,13969,15001,False,False
2024-12-11,Baden-Württemberg,26103,22843,False,False
2024-12-11,Bayern,28095,32328,False,False
2024-12-11,Berlin,34502,37236,False,False
2024-12-11,Brandenburg,17145,17256,False,False
2024-12-11,Bremen,14561,14810,False,False
2024-12-11,Hamburg,26449,30080,False,False
2024-12-11,Hessen,23243,18821,False,False
2024-12-11,Mecklenburg-Vorpommern,12992,12389,False,False
2024-12-11,Niedersachsen,21105,15862,False,False
2024-12-11,Nordrhein-Westfalen,30409,32047,False,False
2024-12-11,Rheinland-Pfalz,18702,16110,False,False
2024-12-11,Saarland,12345,12642,False,False
2024-12-11,Sachsen,18570,20658,False,False
2024-12-11,Sachsen-Anhalt,14847,15843,False,False
2024-12-11,Schleswig-Holstein,16856,22600,False,False
2024-12-11,Thüringen,14675,14403,False,False
2024-12-12,Baden-Württemberg,27479,31079,False,False
2024-12-12,Bayern,29432,40561,False,False
2024-12-12,Berlin,35825,32057,False,False
2024-12-12,Brandenburg,17903,14133,False,False
2024-12-12,Bremen,15278,17860,False,False
2024-12-12,Hamburg,27776,26946,False,False
2024-12-12,Hessen,24420,21050,False,False
2024-12-12,Mecklenburg-Vorpommern,13670,13522,False,False
2024-12-12,Niedersachsen,22092,18129,False,False
2024-12-12,Nordrhein-Westfalen,31796,32723,False,False
2024-12-12,Rheinland-Pfalz,19571,15019,False,False
2024-12-12,Saarland,12967,10844,False,False
2024-12-12,Sachsen,19414,18544,False,False
2024-12-12,Sachsen-Anhalt,15581,15084,False,False
2024-12-12,Schleswig-Holstein,17677,17726,False,False
2024-12-12,Thüringen,15345,14303,False,False
2024-12-13,Baden-Württemberg,26492,24876,False,False
2024-12-13,Bayern,28343,32549,False,False
2024-12-13,Berlin,34417,41078,False,False
2024-12-13,Brandenburg,17226,18313,False,False
2024-12-13,Bremen,14682,9136,False,False
2024-12-13,Hamburg,26718,28905,False,False
2024-12-13,Hessen,23474,30308,False,False
2024-12-13,Mecklenburg-Vorpommern,13038,17786,False,False
2024-12-13,Niedersachsen,21262,20276,False,False
2024-12-13,Nordrhein-Westfalen,30554,33843,False,False
2024-12-13,Rheinland-Pfalz,18797,22859,False,False
2024-12-13,Saarland,12456,8923,False,False
2024-12-13,Sachsen,18720,20244,False,False
2024-12-13,Sachsen-Anhalt,14910,16827,False,False
2024-12-13,Schleswig-Holstein,17045,19555,False,False
2024-12-13,Thüringen,14707,15387,False,False
2024-12-14,Baden-Württemberg,18556,18636,True,False
2024-12-14,Bayern,19825,19811,True,False
2024-12-14,Berlin,24071,22654,True,False
2024-12-14,Brandenburg,12047,11107,True,False
2024-12-14,Bremen,10276,12189,True,False
2024-12-14,Hamburg,18679,15065,True,False
2024-12-14,Hessen,16450,14145,True,False
2024-12-14,Mecklenburg-Vorpommern,9165,9817,True,False
2024-12-14,Niedersachsen,14875,18212,True,False
2024-12-14,Nordrhein-Westfalen,21364,22933,True,False
2024-12-14,Rheinland-Pfalz,13160,13820,True,False
2024-12-14,Saarland,8729,10234,True,False
2024-12-14,Sachsen,13087,12515,True,False
2024-12-14,Sachsen-Anhalt,10458,10798,True,False
2024-12-14,Schleswig-Holstein,11912,11064,True,False
2024-12-14,Thüringen,10321,10884,True,False
2024-12-15,Baden-Württemberg,18507,23644,True,False
2024-12-15,Bayern,19956,19045,True,False
2024-12-15,Berlin,24237,21368,True,False
2024-12-15,Brandenburg,12155,12967,True,False
2024-12-15,Bremen,10305,7800,True,False
2024-12-15,Hamburg,18734,19717,True,False
2024-12-15,Hessen,16502,18628,True,False
2024-12-15,Mecklenburg-Vorpommern,9244,8373,True,False
2024-12-15,Niedersachsen,14973,11848,True,False
2024-12-15,Nordrhein-Westfalen,21507,19159,True,False
2024-12-15,Rheinland-Pfalz,13257,10472,True,False
2024-12-15,Saarland,8752,8356,True,False
2024-12-15,Sachsen,13230,12047,True,False
2024-12-15,Sachsen-Anhalt,10550,9442,True,False
2024-12-15,Schleswig-Holstein,11963,9725,True,False
2024-12-15,Thüringen,10394,6311,True,False
2024-12-16,Baden-Württemberg,26148,27707,False,False
2024-12-16,Bayern,27925,30710,False,False
2024-12-16,Berlin,34021,33775,False,False
2024-12-16,Brandenburg,17059,22403,False,False
2024-12-16,Bremen,14509,17896,False,False
2024-12-16,Hamburg,26238,30545,False,False
2024-12-16,Hessen,23173,22883,False,False
2024-12-16,Mecklenburg-Vorpommern,12964,13443,False,False
2024-12-16,Niedersachsen,21053,20960,False,False
2024-12-16,Nordrhein-Westfalen,30134,30716,False,False
2024-12-16,Rheinland-Pfalz,18635,14888,False,False
2024-12-16,Saarland,12324,14735,False,False
2024-12-16,Sachsen,18555,17080,False,False
2024-12-16,Sachsen-Anhalt,14796,19516,False,False
2024-12-16,Schleswig-Holstein,16886,19019,False,False
2024-12-16,Thüringen,14625,13008,False,False
2024-12-17,Baden-Württemberg,25002,21063,False,False
2024-12-17,Bayern,26807,30371,False,False
2024-12-17,Berlin,32684,32304,False,False
2024-12-17,Brandenburg,16333,18755,False,False
2024-12-17,Bremen,13874,15115,False,False
2024-12-17,Hamburg,25214,27045,False,False
2024-12-17,Hessen,22204,26612,False,False
2024-12-17,Mecklenburg-Vorpommern,12363,12404,False,False
2024-12-17,Niedersachsen,20120,19492,False,False
2024-12-17,Nordrhein-Westfalen,28915,29979,False,False
2024-12-17,Rheinland-Pfalz,17812,14676,False,False
2024-12-17,Saarland,11782,11608,False,False
2024-12-17,Sachsen,17726,14495,False,False
2024-12-17,Sachsen-Anhalt,14141,11573,False,False
2024-12-17,Schleswig-Holstein,16096,40849,False,False
2024-12-17,Thüringen,13993,12912,False,False
2024-12-18,Baden-Württemberg,27206,26505,False,False
2024-12-18,Bayern,29116,40091,False,False
2024-12-18,Berlin,35230,36131,False,False
2024-12-18,Brandenburg,17747,15475,False,False
2024-12-18,Bremen,15128,14111,False,False
2024-12-18,Hamburg,27391,26666,False,False
2024-12-18,Hessen,24175,22754,False,False
2024-12-18,Mecklenburg-Vorpommern,13599,15298,False,False
2024-12-18,Niedersachsen,21915,24627,False,False
2024-12-18,Nordrhein-Westfalen,31387,27412,False,False
2024-12-18,Rheinland-Pfalz,19396,15188,False,False
2024-12-18,Saarland,12857,16284,False,False
2024-12-18,Sachsen,19294,21437,False,False
2024-12-18,Sachsen-Anhalt,15469,14636,False,False
2024-12-18,Schleswig-Holstein,17563,12805,False,False
2024-12-18,Thüringen,15207,15719,False,False
2024-12-19,Baden-Württemberg,25867,25561,False,False
2024-12-19,Bayern,27625,27663,False,False
2024-12-19,Berlin,33720,67671,False,False
2024-12-19,Brandenburg,16818,12409,False,False
2024-12-19,Bremen,14341,16723,False,False
2024-12-19,Hamburg,25993,27373,False,False
2024-12-19,Hessen,22908,24870,False,False
2024-12-19,Mecklenburg-Vorpommern,12747,11649,False,False
2024-12-19,Niedersachsen,20757,18938,False,False
2024-12-19,Nordrhein-Westfalen,29796,16654,False,False
2024-12-19,Rheinland-Pfalz,18384,19604,False,False
2024-12-19,Saarland,12175,12695,False,False
2024-12-19,Sachsen,18308,22974,False,False
2024-12-19,Sachsen-Anhalt,14584,14830,False,False
2024-12-19,Schleswig-Holstein,16614,16241,False,False
2024-12-19,Thüringen,14450,13320,False,False
2024-12-20,Baden-Württemberg,27462,29800,False,False
2024-12-20,Bayern,29523,28251,False,False
2024-12-20,Berlin,35887,32529,False,False
2024-12-20,Brandenburg,18048,21581,False,False
2024-12-20,Bremen,15258,15471,False,False
2024-12-20,Hamburg,27680,27634,False,False
2024-12-20,Hessen,24432,26242,False,False
2024-12-20,Mecklenburg-Vorpommern,13713,13665,False,False
2024-12-20,Niedersachsen,22224,20966,False,False
2024-12-20,Nordrhein-Westfalen,31803,28610,False,False
2024-12-20,Rheinland-Pfalz,19656,17816,False,False
2024-12-20,Saarland,12972,12715,False,False
2024-12-20,Sachsen,19607,20333,False,False
2024-12-20,Sachsen-Anhalt,15641,16042,False,False
2024-12-20,Schleswig-Holstein,17778,19948,False,False
2024-12-20,Thüringen,15409,17408,False,False
2024-12-21,Baden-Württemberg,17763,20754,True,False
2024-12-21,Bayern,19047,19129,True,False
2024-12-21,Berlin,23241,27375,True,False
2024-12-21,Brandenburg,11564,11561,True,False
2024-12-21,Bremen,9857,9976,True,False
2024-12-21,Hamburg,17939,17574,True,False
2024-12-21,Hessen,15776,16030,True,False
2024-12-21,Mecklenburg-Vorpommern,8791,9667,True,False
2024-12-21,Niedersachsen,14269,11432,True,False
2024-12-21,Nordrhein-Westfalen,20550,20389,True,False
2024-12-21,Rheinland-Pfalz,12647,11798,True,False
2024-12-21,Saarland,8360,9990,True,False
2024-12-21,Sachsen,12580,11638,True,False
2024-12-21,Sachsen-Anhalt,10051,9807,True,False
2024-12-21,Schleswig-Holstein,11397,10717,True,False
2024-12-21,Thüringen,9919,10246,True,False
2024-12-22,Baden-Württemberg,18491,17017,True,False
2024-12-22,Bayern,19856,20859,True,False
2024-12-22,Berlin,23983,27745,True,False
2024-12-22,Brandenburg,12077,11432,True,False
2024-12-22,Bremen,10233,9380,True,False
2024-12-22,Hamburg,18623,17799,True,False
2024-12-22,Hessen,16421,15426,True,False
2024-12-22,Mecklenburg-Vorpommern,9131,5431,True,False
2024-12-22,Niedersachsen,14881,13363,True,False
2024-12-22,Nordrhein-Westfalen,21332,18786,True,False
2024-12-22,Rheinland-Pfalz,13170,12998,True,False
2024-12-22,Saarland,8711,8888,True,False
2024-12-22,Sachsen,13165,12703,True,False
2024-12-22,Sachsen-Anhalt,10443,10980,True,False
2024-12-22,Schleswig-Holstein,11908,9898,True,False
2024-12-22,Thüringen,10342,11461,True,False
2024-12-23,Baden-Württemberg,27694,28381,False,False
2024-12-23,Bayern,29769,37872,False,False
2024-12-23,Berlin,36067,34407,False,False
2024-12-23,Brandenburg,18100,25870,False,False
2024-12-23,Bremen,15395,14562,False,False
2024-12-23,Hamburg,27964,30706,False,False
2024-12-23,Hessen,24629,16830,False,False
2024-12-23,Mecklenburg-Vorpommern,13760,15684,False,False
2024-12-23,Niedersachsen,22314,23596,False,False
2024-12-23,Nordrhein-Westfalen,32034,30243,False,False
2024-12-23,Rheinland-Pfalz,19762,20426,False,False
2024-12-23,Saarland,13078,12353,False,False
2024-12-23,Sachsen,19734,21410,False,False
2024-12-23,Sachsen-Anhalt,15708,16179,False,False
2024-12-23,Schleswig-Holstein,17853,18095,False,False
2024-12-23,Thüringen,15498,10732,False,False
2024-12-24,Baden-Württemberg,26747,25603,False,False
2024-12-24,Bayern,28561,33036,False,False
2024-12-24,Berlin,34673,25962,False,False
2024-12-24,Brandenburg,17343,18827,False,False
2024-12-24,Bremen,14844,14214,False,False
2024-12-24,Hamburg,26929,34361,False,False
2024-12-24,Hessen,23718,22210,False,False
2024-12-24,Mecklenburg-Vorpommern,13257,13055,False,False
2024-12-24,Niedersachsen,21430,16427,False,False
2024-12-24,Nordrhein-Westfalen,30805,26801,False,False
2024-12-24,Rheinland-Pfalz,18992,17163,False,False
2024-12-24,Saarland,12603,12990,False,False
2024-12-24,Sachsen,18868,21098,False,False
2024-12-24,Sachsen-Anhalt,15118,17524,False,False
2024-12-24,Schleswig-Holstein,17160,15481,False,False
2024-12-24,Thüringen,14905,17039,False,False
2024-12-25,Baden-Württemberg,12291,18023,False,True
2024-12-25,Bayern,13116,7996,False,True
2024-12-25,Berlin,16031,14713,False,True
2024-12-25,Brandenburg,7978,7328,False,True
2024-12-25,Bremen,6786,5275,False,True
2024-12-25,Hamburg,12385,9282,False,True
2024-12-25,Hessen,10873,8372,False,True
2024-12-25,Mecklenburg-Vorpommern,6005,3593,False,True
2024-12-25,Niedersachsen,9848,17408,False,True
2024-12-25,Nordrhein-Westfalen,14168,8974,False,True
2024-12-25,Rheinland-Pfalz,8697,6564,False,True
2024-12-25,Saarland,5750,4868,False,True
2024-12-25,Sachsen,8629,6292,False,True
2024-12-25,Sachsen-Anhalt,6884,4542,False,True
2024-12-25,Schleswig-Holstein,7888,6512,False,True
2024-12-25,Thüringen,6805,5747,False,True
2024-12-26,Baden-Württemberg,12602,13056,False,True
2024-12-26,Bayern,13489,10496,False,True
2024-12-26,Berlin,16261,15113,False,True
2024-12-26,Brandenburg,8182,7561,False,True
2024-12-26,Bremen,6974,6731,False,True
2024-12-26,Hamburg,12632,10203,False,True
2024-12-26,Hessen,11169,10889,False,True
2024-12-26,Mecklenburg-Vorpommern,6237,6659,False,True
2024-12-26,Niedersachsen,10115,6717,False,True
2024-12-26,Nordrhein-Westfalen,14481,12499,False,True
2024-12-26,Rheinland-Pfalz,8956,6389,False,True
2024-12-26,Saarland,5928,4366,False,True
2024-12-26,Sachsen,8967,6108,False,True
2024-12-26,Sachsen-Anhalt,7119,6544,False,True
2024-12-26,Schleswig-Holstein,8095,5774,False,True
2024-12-26,Thüringen,7028,5224,False,True
2024-12-27,Baden-Württemberg,26882,25893,False,False
2024-12-27,Bayern,28811,21445,False,False
2024-12-27,Berlin,34863,33696,False,False
2024-12-27,Brandenburg,17592,18349,False,False
2024-12-27,Bremen,14954,15379,False,False
2024-12-27,Hamburg,27105,26154,False,False
2024-12-27,Hessen,23905,29029,False,False
2024-12-27,Mecklenburg-Vorpommern,13388,16496,False,False
2024-12-27,Niedersachsen,21698,20822,False,False
2024-12-27,Nordrhein-Westfalen,31081,32022,False,False
2024-12-27,Rheinland-Pfalz,19183,22502,False,False
2024-12-27,Saarland,12707,12863,False,False
2024-12-27,Sachsen,19080,15920,False,False
2024-12-27,Sachsen-Anhalt,15276,17151,False,False
2024-12-27,Schleswig-Holstein,17405,20234,False,False
2024-12-27,Thüringen,15066,12749,False,False
2024-12-28,Baden-Württemberg,18533,15788,True,False
2024-12-28,Bayern,19862,20997,True,False
2024-12-28,Berlin,24259,26718,True,False
2024-12-28,Brandenburg,12109,11654,True,False
2024-12-28,Bremen,10320,11806,True,False
2024-12-28,Hamburg,18681,18102,True,False
2024-12-28,Hessen,16467,13398,True,False
2024-12-28,Mecklenburg-Vorpommern,9222,8844,True,False
2024-12-28,Niedersachsen,14944,16933,True,False
2024-12-28,Nordrhein-Westfalen,21473,19548,True,False
2024-12-28,Rheinland-Pfalz,13236,15218,True,False
2024-12-28,Saarland,8746,8334,True,False
2024-12-28,Sachsen,13160,13069,True,False
2024-12-28,Sachsen-Anhalt,10528,12220,True,False
2024-12-28,Schleswig-Holstein,11957,12070,True,False
2024-12-28,Thüringen,10396,10594,True,False
2024-12-29,Baden-Württemberg,17984,49883,True,False
2024-12-29,Bayern,19209,19186,True,False
2024-12-29,Berlin,23506,20746,True,False
2024-12-29,Brandenburg,11731,14541,True,False
2024-12-29,Bremen,9952,10429,True,False
2024-12-29,Hamburg,18069,19935,True,False
2024-12-29,Hessen,15929,17842,True,False
2024-12-29,Mecklenburg-Vorpommern,8858,10479,True,False
2024-12-29,Niedersachsen,14486,15794,True,False
2024-12-29,Nordrhein-Westfalen,20747,21537,True,False
2024-12-29,Rheinland-Pfalz,12799,14061,True,False
2024-12-29,Saarland,8453,9157,True,False
2024-12-29,Sachsen,12741,12879,True,False
2024-12-29,Sachsen-Anhalt,10137,9578,True,False
2024-12-29,Schleswig-Holstein,11608,14957,True,False
2024-12-29,Thüringen,10034,8264,True,False
2024-12-30,Baden-Württemberg,26287,27499,False,False
2024-12-30,Bayern,28172,33302,False,False
2024-12-30,Berlin,34425,44922,False,False
2024-12-30,Brandenburg,17203,20170,False,False
2024-12-30,Bremen,14660,14646,False,False
2024-12-30,Hamburg,26541,21225,False,False
2024-12-30,Hessen,23356,20168,False,False
2024-12-30,Mecklenburg-Vorpommern,13110,14245,False,False
2024-12-30,Niedersachsen,21235,22618,False,False
2024-12-30,Nordrhein-Westfalen,30492,23883,False,False
2024-12-30,Rheinland-Pfalz,18786,19107,False,False
2024-12-30,Saarland,12434,15541,False,False
2024-12-30,Sachsen,18656,21394,False,False
